Level,RequiredStrength
6720,1635000000000
6721,1635250000000
6722,1635500000000
6723,1635750000000
6724,1636000000000
6725,1636250000000
6726,1636500000000
6727,1636750000000
6728,1637000000000
6729,1637250000000
6730,1637500000000
6731,1637750000000
6732,1638000000000
6733,1638250000000
6734,1638500000000
6735,1638750000000
6736,1639000000000
6737,1639250000000
6738,1639500000000
6739,1639750000000
6740,1640000000000
6741,1640250000000
6742,1640500000000
6743,1640750000000
6744,1641000000000
6745,1641250000000
6746,1641500000000
6747,1641750000000
6748,1642000000000
6749,1642250000000
6750,1642500000000
6751,1642750000000
6752,1643000000000
6753,1643250000000
6754,1643500000000
6755,1643750000000
6756,1644000000000
6757,1644250000000
6758,1644500000000
6759,1644750000000
6760,1645000000000
6761,1645250000000
6762,1645500000000
6763,1645750000000
6764,1646000000000
6765,1646250000000
6766,1646500000000
6767,1646750000000
6768,1647000000000
6769,1647250000000
6770,1647500000000
6771,1647750000000
6772,1648000000000
6773,1648250000000
6774,1648500000000
6775,1648750000000
6776,1649000000000
6777,1649250000000
6778,1649500000000
6779,1649750000000
6780,1650000000000
6781,1650250000000
6782,1650500000000
6783,1650750000000
6784,1651000000000
6785,1651250000000
6786,1651500000000
6787,1651750000000
6788,1652000000000
6789,1652250000000
6790,1652500000000
6791,1652750000000
6792,1653000000000
6793,1653250000000
6794,1653500000000
6795,1653750000000
6796,1654000000000
6797,1654250000000
6798,1654500000000
6799,1654750000000
6800,1655000000000
6801,1655250000000
6802,1655500000000
6803,1655750000000
6804,1656000000000
6805,1656250000000
6806,1656500000000
6807,1656750000000
6808,1657000000000
6809,1657250000000
6810,1657500000000
6811,1657750000000
6812,1658000000000
6813,1658250000000
6814,1658500000000
6815,1658750000000
6816,1659000000000
6817,1659250000000
6818,1659500000000
6819,1659750000000
6820,1660000000000
6821,1660250000000
6822,1660500000000
6823,1660750000000
6824,1661000000000
6825,1661250000000
6826,1661500000000
6827,1661750000000
6828,1662000000000
6829,1662250000000
6830,1662500000000
6831,1662750000000
6832,1663000000000
6833,1663250000000
6834,1663500000000
6835,1663750000000
6836,1664000000000
6837,1664250000000
6838,1664500000000
6839,1664750000000
6840,1665000000000
6841,1665250000000
6842,1665500000000
6843,1665750000000
6844,1666000000000
6845,1666250000000
6846,1666500000000
6847,1666750000000
6848,1667000000000
6849,1667250000000
6850,1667500000000
6851,1667750000000
6852,1668000000000
6853,1668250000000
6854,1668500000000
6855,1668750000000
6856,1669000000000
6857,1669250000000
6858,1669500000000
6859,1669750000000
6860,1670000000000
6861,1670250000000
6862,1670500000000
6863,1670750000000
6864,1671000000000
6865,1671250000000
6866,1671500000000
6867,1671750000000
6868,1672000000000
6869,1672250000000
6870,1672500000000
6871,1672750000000
6872,1673000000000
6873,1673250000000
6874,1673500000000
6875,1673750000000
6876,1674000000000
6877,1674250000000
6878,1674500000000
6879,1674750000000
6880,1675000000000
6881,1675250000000
6882,1675500000000
6883,1675750000000
6884,1676000000000
6885,1676250000000
6886,1676500000000
6887,1676750000000
6888,1677000000000
6889,1677250000000
6890,1677500000000
6891,1677750000000
6892,1678000000000
6893,1678250000000
6894,1678500000000
6895,1678750000000
6896,1679000000000
6897,1679250000000
6898,1679500000000
6899,1679750000000
6900,1680000000000
6901,1680250000000
6902,1680500000000
6903,1680750000000
6904,1681000000000
6905,1681250000000
6906,1681500000000
6907,1681750000000
6908,1682000000000
6909,1682250000000
6910,1682500000000
6911,1682750000000
6912,1683000000000
6913,1683250000000
6914,1683500000000
6915,1683750000000
6916,1684000000000
6917,1684250000000
6918,1684500000000
6919,1684750000000
6920,1685000000000
6921,1685250000000
6922,1685500000000
6923,1685750000000
6924,1686000000000
6925,1686250000000
6926,1686500000000
6927,1686750000000
6928,1687000000000
6929,1687250000000
6930,1687500000000
6931,1687750000000
6932,1688000000000
6933,1688250000000
6934,1688500000000
6935,1688750000000
6936,1689000000000
6937,1689250000000
6938,1689500000000
6939,1689750000000
6940,1690000000000
6941,1690250000000
6942,1690500000000
6943,1690750000000
6944,1691000000000
6945,1691250000000
6946,1691500000000
6947,1691750000000
6948,1692000000000
6949,1692250000000
6950,1692500000000
6951,1692750000000
6952,1693000000000
6953,1693250000000
6954,1693500000000
6955,1693750000000
6956,1694000000000
6957,1694250000000
6958,1694500000000
6959,1694750000000
6960,1695000000000
6961,1695250000000
6962,1695500000000
6963,1695750000000
6964,1696000000000
6965,1696250000000
6966,1696500000000
6967,1696750000000
6968,1697000000000
6969,1697250000000
6970,1697500000000
6971,1697750000000
6972,1698000000000
6973,1698250000000
6974,1698500000000
6975,1698750000000
6976,1699000000000
6977,1699250000000
6978,1699500000000
6979,1699750000000
6980,1700000000000
6981,1700250000000
6982,1700500000000
6983,1700750000000
6984,1701000000000
6985,1701250000000
6986,1701500000000
6987,1701750000000
6988,1702000000000
6989,1702250000000
6990,1702500000000
6991,1702750000000
6992,1703000000000
6993,1703250000000
6994,1703500000000
6995,1703750000000
6996,1704000000000
6997,1704250000000
6998,1704500000000
6999,1704750000000
7000,1705000000000
7001,1705250000000
7002,1705500000000
7003,1705750000000
7004,1706000000000
7005,1706250000000
7006,1706500000000
7007,1706750000000
7008,1707000000000
7009,1707250000000
7010,1707500000000
7011,1707750000000
7012,1708000000000
7013,1708250000000
7014,1708500000000
7015,1708750000000
7016,1709000000000
7017,1709250000000
7018,1709500000000
7019,1709750000000
7020,1710000000000
7021,1710250000000
7022,1710500000000
7023,1710750000000
7024,1711000000000
7025,1711250000000
7026,1711500000000
7027,1711750000000
7028,1712000000000
7029,1712250000000
7030,1712500000000
7031,1712750000000
7032,1713000000000
7033,1713250000000
7034,1713500000000
7035,1713750000000
7036,1714000000000
7037,1714250000000
7038,1714500000000
7039,1714750000000
7040,1715000000000
7041,1715250000000
7042,1715500000000
7043,1715750000000
7044,1716000000000
7045,1716250000000
7046,1716500000000
7047,1716750000000
7048,1717000000000
7049,1717250000000
7050,1717500000000
7051,1717750000000
7052,1718000000000
7053,1718250000000
7054,1718500000000
7055,1718750000000
7056,1719000000000
7057,1719250000000
7058,1719500000000
7059,1719750000000
7060,1720000000000
7061,1720250000000
7062,1720500000000
7063,1720750000000
7064,1721000000000
7065,1721250000000
7066,1721500000000
7067,1721750000000
7068,1722000000000
7069,1722250000000
7070,1722500000000
7071,1722750000000
7072,1723000000000
7073,1723250000000
7074,1723500000000
7075,1723750000000
7076,1724000000000
7077,1724250000000
7078,1724500000000
7079,1724750000000
7080,1725000000000
7081,1725250000000
7082,1725500000000
7083,1725750000000
7084,1726000000000
7085,1726250000000
7086,1726500000000
7087,1726750000000
7088,1727000000000
7089,1727250000000
7090,1727500000000
7091,1727750000000
7092,1728000000000
7093,1728250000000
7094,1728500000000
7095,1728750000000
7096,1729000000000
7097,1729250000000
7098,1729500000000
7099,1729750000000
7100,1730000000000
7101,1730250000000
7102,1730500000000
7103,1730750000000
7104,1731000000000
7105,1731250000000
7106,1731500000000
7107,1731750000000
7108,1732000000000
7109,1732250000000
7110,1732500000000
7111,1732750000000
7112,1733000000000
7113,1733250000000
7114,1733500000000
7115,1733750000000
7116,1734000000000
7117,1734250000000
7118,1734500000000
7119,1734750000000
7120,1735000000000
7121,1735250000000
7122,1735500000000
7123,1735750000000
7124,1736000000000
7125,1736250000000
7126,1736500000000
7127,1736750000000
7128,1737000000000
7129,1737250000000
7130,1737500000000
7131,1737750000000
7132,1738000000000
7133,1738250000000
7134,1738500000000
7135,1738750000000
7136,1739000000000
7137,1739250000000
7138,1739500000000
7139,1739750000000
7140,1740000000000
7141,1740250000000
7142,1740500000000
7143,1740750000000
7144,1741000000000
7145,1741250000000
7146,1741500000000
7147,1741750000000
7148,1742000000000
7149,1742250000000
7150,1742500000000
7151,1742750000000
7152,1743000000000
7153,1743250000000
7154,1743500000000
7155,1743750000000
7156,1744000000000
7157,1744250000000
7158,1744500000000
7159,1744750000000
7160,1745000000000
7161,1745250000000
7162,1745500000000
7163,1745750000000
7164,1746000000000
7165,1746250000000
7166,1746500000000
7167,1746750000000
7168,1747000000000
7169,1747250000000
7170,1747500000000
7171,1747750000000
7172,1748000000000
7173,1748250000000
7174,1748500000000
7175,1748750000000
7176,1749000000000
7177,1749250000000
7178,1749500000000
7179,1749750000000
7180,1750000000000
7181,1750250000000
7182,1750500000000
7183,1750750000000
7184,1751000000000
7185,1751250000000
7186,1751500000000
7187,1751750000000
7188,1752000000000
7189,1752250000000
7190,1752500000000
7191,1752750000000
7192,1753000000000
7193,1753250000000
7194,1753500000000
7195,1753750000000
7196,1754000000000
7197,1754250000000
7198,1754500000000
7199,1754750000000
7200,1755000000000
7201,1755250000000
7202,1755500000000
7203,1755750000000
7204,1756000000000
7205,1756250000000
7206,1756500000000
7207,1756750000000
7208,1757000000000
7209,1757250000000
7210,1757500000000
7211,1757750000000
7212,1758000000000
7213,1758250000000
7214,1758500000000
7215,1758750000000
7216,1759000000000
7217,1759250000000
7218,1759500000000
7219,1759750000000
7220,1760000000000
7221,1760250000000
7222,1760500000000
7223,1760750000000
7224,1761000000000
7225,1761250000000
7226,1761500000000
7227,1761750000000
7228,1762000000000
7229,1762250000000
7230,1762500000000
7231,1762750000000
7232,1763000000000
7233,1763250000000
7234,1763500000000
7235,1763750000000
7236,1764000000000
7237,1764250000000
7238,1764500000000
7239,1764750000000
7240,1765000000000
7241,1765250000000
7242,1765500000000
7243,1765750000000
7244,1766000000000
7245,1766250000000
7246,1766500000000
7247,1766750000000
7248,1767000000000
7249,1767250000000
7250,1767500000000
7251,1767750000000
7252,1768000000000
7253,1768250000000
7254,1768500000000
7255,1768750000000
7256,1769000000000
7257,1769250000000
7258,1769500000000
7259,1769750000000
7260,1770000000000
7261,1770250000000
7262,1770500000000
7263,1770750000000
7264,1771000000000
7265,1771250000000
7266,1771500000000
7267,1771750000000
7268,1772000000000
7269,1772250000000
7270,1772500000000
7271,1772750000000
7272,1773000000000
7273,1773250000000
7274,1773500000000
7275,1773750000000
7276,1774000000000
7277,1774250000000
7278,1774500000000
7279,1774750000000
7280,1775000000000
7281,1775250000000
7282,1775500000000
7283,1775750000000
7284,1776000000000
7285,1776250000000
7286,1776500000000
7287,1776750000000
7288,1777000000000
7289,1777250000000
7290,1777500000000
7291,1777750000000
7292,1778000000000
7293,1778250000000
7294,1778500000000
7295,1778750000000
7296,1779000000000
7297,1779250000000
7298,1779500000000
7299,1779750000000
7300,1780000000000
7301,1780250000000
7302,1780500000000
7303,1780750000000
7304,1781000000000
7305,1781250000000
7306,1781500000000
7307,1781750000000
7308,1782000000000
7309,1782250000000
7310,1782500000000
7311,1782750000000
7312,1783000000000
7313,1783250000000
7314,1783500000000
7315,1783750000000
7316,1784000000000
7317,1784250000000
7318,1784500000000
7319,1784750000000
7320,1785000000000
7321,1785250000000
7322,1785500000000
7323,1785750000000
7324,1786000000000
7325,1786250000000
7326,1786500000000
7327,1786750000000
7328,1787000000000
7329,1787250000000
7330,1787500000000
7331,1787750000000
7332,1788000000000
7333,1788250000000
7334,1788500000000
7335,1788750000000
7336,1789000000000
7337,1789250000000
7338,1789500000000
7339,1789750000000
7340,1790000000000
7341,1790250000000
7342,1790500000000
7343,1790750000000
7344,1791000000000
7345,1791250000000
7346,1791500000000
7347,1791750000000
7348,1792000000000
7349,1792250000000
7350,1792500000000
7351,1792750000000
7352,1793000000000
7353,1793250000000
7354,1793500000000
7355,1793750000000
7356,1794000000000
7357,1794250000000
7358,1794500000000
7359,1794750000000
7360,1795000000000
7361,1795250000000
7362,1795500000000
7363,1795750000000
7364,1796000000000
7365,1796250000000
7366,1796500000000
7367,1796750000000
7368,1797000000000
7369,1797250000000
7370,1797500000000
7371,1797750000000
7372,1798000000000
7373,1798250000000
7374,1798500000000
7375,1798750000000
7376,1799000000000
7377,1799250000000
7378,1799500000000
7379,1799750000000
7380,1800000000000
7381,1800250000000
7382,1800500000000
7383,1800750000000
7384,1801000000000
7385,1801250000000
7386,1801500000000
7387,1801750000000
7388,1802000000000
7389,1802250000000
7390,1802500000000
7391,1802750000000
7392,1803000000000
7393,1803250000000
7394,1803500000000
7395,1803750000000
7396,1804000000000
7397,1804250000000
7398,1804500000000
7399,1804750000000
7400,1805000000000
7401,1805250000000
7402,1805500000000
7403,1805750000000
7404,1806000000000
7405,1806250000000
7406,1806500000000
7407,1806750000000
7408,1807000000000
7409,1807250000000
7410,1807500000000
7411,1807750000000
7412,1808000000000
7413,1808250000000
7414,1808500000000
7415,1808750000000
7416,1809000000000
7417,1809250000000
7418,1809500000000
7419,1809750000000
7420,1810000000000
7421,1810250000000
7422,1810500000000
7423,1810750000000
7424,1811000000000
7425,1811250000000
7426,1811500000000
7427,1811750000000
7428,1812000000000
7429,1812250000000
7430,1812500000000
7431,1812750000000
7432,1813000000000
7433,1813250000000
7434,1813500000000
7435,1813750000000
7436,1814000000000
7437,1814250000000
7438,1814500000000
7439,1814750000000
7440,1815000000000
7441,1815250000000
7442,1815500000000
7443,1815750000000
7444,1816000000000
7445,1816250000000
7446,1816500000000
7447,1816750000000
7448,1817000000000
7449,1817250000000
7450,1817500000000
7451,1817750000000
7452,1818000000000
7453,1818250000000
7454,1818500000000
7455,1818750000000
7456,1819000000000
7457,1819250000000
7458,1819500000000
7459,1819750000000
7460,1820000000000
7461,1820250000000
7462,1820500000000
7463,1820750000000
7464,1821000000000
7465,1821250000000
7466,1821500000000
7467,1821750000000
7468,1822000000000
7469,1822250000000
7470,1822500000000
7471,1822750000000
7472,1823000000000
7473,1823250000000
7474,1823500000000
7475,1823750000000
7476,1824000000000
7477,1824250000000
7478,1824500000000
7479,1824750000000
7480,1825000000000
7481,1825250000000
7482,1825500000000
7483,1825750000000
7484,1826000000000
7485,1826250000000
7486,1826500000000
7487,1826750000000
7488,1827000000000
7489,1827250000000
7490,1827500000000
7491,1827750000000
7492,1828000000000
7493,1828250000000
7494,1828500000000
7495,1828750000000
7496,1829000000000
7497,1829250000000
7498,1829500000000
7499,1829750000000
7500,1830000000000
7501,1830250000000
7502,1830500000000
7503,1830750000000
7504,1831000000000
7505,1831250000000
7506,1831500000000
7507,1831750000000
7508,1832000000000
7509,1832250000000
7510,1832500000000
7511,1832750000000
7512,1833000000000
7513,1833250000000
7514,1833500000000
7515,1833750000000
7516,1834000000000
7517,1834250000000
7518,1834500000000
7519,1834750000000
7520,1835000000000
7521,1835250000000
7522,1835500000000
7523,1835750000000
7524,1836000000000
7525,1836250000000
7526,1836500000000
7527,1836750000000
7528,1837000000000
7529,1837250000000
7530,1837500000000
7531,1837750000000
7532,1838000000000
7533,1838250000000
7534,1838500000000
